from_totally_fake_account,month,total_monthly_spent
2288,8,1190.65
2288,9,1436.52
2288,10,1180.92
2288,11,1284.64
2288,12,1729.3
2294,1,3024.39
2294,2,2872.2999999999997
2294,3,3128.25
2294,4,2088.61
2294,5,2606.12
2294,6,2779.97
2294,7,3199.58
2294,8,2744.88
2294,9,2562.94
2294,10,2377.57
2294,11,2801.0099999999998
2294,12,2588.18
2306,1,1509.72
2306,2,1513.04
2306,3,1774.35
2306,4,1537.7
2306,5,1532.3899999999999
2306,6,1476.86
2306,7,1549.78
2306,8,1598.41
2306,9,1747.91
2306,10,1830.57
2306,11,1540.83
2306,12,1609.6
2308,1,2804.52
2308,2,2817.4
2308,3,2401.09
2308,4,3332.83
2308,5,3240.56
2308,6,3016.12
2308,7,1880.66
2308,8,3037.25
2308,9,2808.33
2308,10,2720.08
2308,11,3666.21
2308,12,4165.91
2315,1,1987.76
2315,2,1770.37
2315,3,1892.05
2315,4,1434.24
2315,5,1691.1
2315,6,1716.8
2315,7,1641.85
2315,8,1657.97
2315,9,1670.3600000000001
2315,10,2138.44
2315,11,2079.9
2315,12,2533.31
2331,1,3554.49
2331,2,2964.02
2331,3,2607.14
2331,4,2791.29
2331,5,3647.88
2331,6,2784.86
2331,7,2791.4
2331,8,2397.41
2331,9,2251.52
2331,10,2618.65
2331,11,3051.63
2331,12,3395.53
2369,1,2788.7
2369,2,2903.56
2369,3,2480.4
2369,4,3053.18
2369,5,2355.98
2369,6,2452.32
2369,7,2262.96
2369,8,2986.64
2369,9,2808.8700000000003
2369,10,3127.58
2369,11,2633.4500000000003
2369,12,2355.55
2387,1,1184.21
2387,2,1095.38
2387,3,1418.65
2387,4,2020.92
2387,5,1709.48
2387,6,1303.85
2387,7,1426.73
2387,8,2270.49
2387,9,1183.28
2387,10,1529.07
2387,11,1648.35
2387,12,2694.89
2390,1,1866.14
2390,2,1719.2
2390,3,1822.26
2390,4,1769.38
2390,5,1849.3700000000001
2390,6,1650.86
2390,7,1989.19
2390,8,1996.96
2390,9,1991.68
2390,10,1962.6399999999999
2390,11,1597.52
2390,12,2569.18
2430,1,2155.93
2430,2,2009.6399999999999
2430,3,3009.08
2430,4,2778.5099999999998
2430,5,2513.0099999999998
2430,6,2729.87
2430,7,2200.65
2430,8,3493.92
2430,9,2025.01
2430,10,2416.07
2430,11,2941.55
2430,12,3542.63
2440,1,1471.59
2440,2,1007.3399999999999
2440,3,1251.81
2440,4,1227.67
2440,5,1548.33
2440,6,1353.6200000000001
2440,7,1603.03
2440,8,1638.55
2440,9,1543.6200000000001
2440,10,1506.4
2440,11,1529.74
2440,12,2079.42
2446,1,1274.44
2446,2,847.29
2446,3,1120.82
2446,4,1138.87
2446,5,1079.1299999999999
2446,6,1179.67
2446,7,976.22
2446,8,1033.14
2446,9,1404.0
2446,10,1115.96
2446,11,1131.3899999999999
2446,12,1934.48
2486,1,2338.9500000000003
2486,2,2063.9
2486,3,2647.9500000000003
2486,4,2289.17
2486,5,2556.16
2486,6,2001.99
2486,7,2376.03
2486,8,2251.86
2486,9,1803.62
2486,10,2636.06
2486,11,2736.56
2486,12,2693.28
2487,1,1670.57
2487,2,1417.04
2487,3,1495.18
2487,4,1548.17
2487,5,1754.6399999999999
2487,6,1678.15
2487,7,1130.44
2487,8,1223.45
2487,9,1294.6200000000001
2487,10,1485.11
2487,11,1419.38
2487,12,2058.46
2493,1,1548.42
2493,2,1342.07
2493,3,1281.73
2493,4,1405.7
2493,5,1445.48
2493,6,1457.41
2493,7,1591.58
2493,8,1532.26
2493,9,1313.13
2493,10,1478.14
2493,11,1473.28
2493,12,1509.17
2518,1,1979.45
2518,2,1869.36
2518,3,2035.8799999999999
2518,4,2089.52
2518,5,1874.92
2518,6,1896.6
2518,7,2540.81
2518,8,1628.9
2518,9,2000.57
2518,10,2017.03
2518,11,2149.98
2518,12,2492.82
2528,1,2925.62
2528,2,2253.83
2528,3,2735.98
2528,4,3181.01
2528,5,2942.94
2528,6,2283.12
2528,7,3046.49
2528,8,2348.62
2528,9,2837.64
2528,10,2496.6600000000003
2528,11,3323.73
2528,12,2693.5699999999997
2538,1,1900.72
2538,2,2122.16
2538,3,2711.2
2538,4,2076.25
2538,5,2042.1399999999999
2538,6,2200.94
2538,7,2314.16
2538,8,2306.88
2538,9,2269.5
2538,10,2116.92
2538,11,2583.6
2538,12,2632.83
2574,1,1059.84
2574,2,1356.24
2574,3,1331.22
2574,4,1110.35
2574,5,987.8
2574,6,1106.93
2574,7,1620.52
2574,8,960.54
2574,9,991.77
2574,10,1124.9
2574,11,1324.5
2574,12,1409.91
2580,1,2984.1299999999997
2580,2,2639.05
2580,3,2615.5
2580,4,2066.87
2580,5,2430.27
2580,6,3194.8
2580,7,2122.74
2580,8,3339.2400000000002
2580,9,2406.9900000000002
2580,10,2904.5299999999997
2580,11,2491.12
2580,12,3461.63
2585,1,2587.25
2585,2,2032.56
2585,3,2580.83
2585,4,2995.6200000000003
2585,5,3521.01
2585,6,3125.04
2585,7,1642.7
2585,8,2384.2599999999998
2585,9,2644.83
2585,10,2345.67
2585,11,3837.64
2585,12,2364.45
2632,1,1147.84
2632,2,1379.32
2632,3,1032.04
2632,4,1113.3
2632,5,1620.31
2632,6,1467.52
2632,7,1752.22
2632,8,1383.53
2632,9,1612.85
2632,10,1395.41
2632,11,1380.3600000000001
2632,12,1740.91
2641,1,1918.48
2641,2,2165.97
2641,3,2178.38
2641,4,2073.53
2641,5,2201.07
2641,6,1991.64
2641,7,2017.53
2641,8,2039.72
2641,9,1894.44
2641,10,2260.66
2641,11,1932.6100000000001
2641,12,2359.37
2647,1,2242.93
2647,2,2808.29
2647,3,2486.83
2647,4,2187.17
2647,5,3560.42
2647,6,2303.19
2647,7,2677.51
2647,8,3223.5
2647,9,2801.09
2647,10,2745.39
2647,11,3460.01
2647,12,3388.53
2663,1,1627.09
2663,2,1718.01
2663,3,1891.53
2663,4,1655.3500000000001
2663,5,1506.33
2663,6,1865.93
2663,7,1786.41
2663,8,1343.25
2663,9,1483.84
2663,10,1709.54
2663,11,1738.19
2663,12,2341.35
2666,1,1419.52
2666,2,1883.8799999999999
2666,3,1494.39
2666,4,1461.08
2666,5,1923.74
2666,6,1217.24
2666,7,1959.83
2666,8,1868.99
2666,9,1395.3600000000001
2666,10,1559.01
2666,11,1629.25
2666,12,1904.73
2677,1,1601.13
2677,2,1263.39
2677,3,1585.94
2677,4,1420.28
2677,5,1569.69
2677,6,1510.05
2677,7,1682.31
2677,8,1531.75
2677,9,1634.3700000000001
2677,10,1878.46
2677,11,1646.94
2677,12,2165.2
2710,1,1967.83
2710,2,2114.1
2710,3,1976.4199999999998
2710,4,2365.4700000000003
2710,5,2191.7599999999998
2710,6,1908.64
2710,7,1912.3300000000002
2710,8,2267.85
2710,9,1746.95
2710,10,2096.47
2710,11,1854.3400000000001
2710,12,2472.08
2711,1,1566.92
2711,2,1838.59
2711,3,1586.5
2711,4,1553.77
2711,5,1858.39
2711,6,1449.5
2711,7,1388.77
2711,8,1421.02
2711,9,996.32
2711,10,1554.25
2711,11,1687.67
2711,12,2115.15
2719,1,2061.15
2719,2,2055.28
2719,3,2007.74
2719,4,1980.8400000000001
2719,5,1998.77
2719,6,1807.97
2719,7,2184.55
2719,8,1841.5900000000001
2719,9,1737.9
2719,10,1682.8600000000001
2719,11,1810.53
2719,12,2206.14
2760,1,1627.7
2760,2,1424.86
2760,3,1616.06
2760,4,1484.01
2760,5,1541.08
2760,6,1527.71
2760,7,2053.62
2760,8,1638.72
2760,9,1511.62
2760,10,1631.56
2760,11,1643.72
2760,12,2353.99
2767,1,1383.09
2767,2,1486.69
2767,3,1444.05
2767,4,1531.26
2767,5,1254.08
2767,6,1241.64
2767,7,1423.59
2767,8,1326.09
2767,9,1300.85
2767,10,1543.37
2767,11,1304.91
2767,12,1716.96
2771,1,2745.4
2771,2,2757.22
2771,3,2145.14
2771,4,3118.69
2771,5,3796.5
2771,6,2975.33
2771,7,3008.68
2771,8,3290.43
2771,9,3074.54
2771,10,3486.62
2771,11,3094.4500000000003
2771,12,3459.71
2778,1,2084.9
2778,2,1527.22
2778,3,1420.17
2778,4,1819.69
2778,5,2319.72
2778,6,2080.31
2778,7,1841.6
2778,8,2393.92
2778,9,2172.91
2778,10,1904.1200000000001
2778,11,1927.6
2778,12,1985.59
2779,1,1718.3500000000001
2779,2,2152.2400000000002
2779,3,2104.73
2779,4,2199.8
2779,5,2773.86
2779,6,2155.84
2779,7,2176.35
2779,8,994.67
2779,9,2109.01
2779,10,1910.36
2779,11,2308.96
2779,12,2530.96
2795,1,3139.0499999999997
2795,2,3118.52
2795,3,2264.8
2795,4,3364.95
2795,5,2912.4900000000002
2795,6,3038.4
2795,7,3358.84
2795,8,3152.72
2795,9,3670.74
2795,10,2949.0099999999998
2795,11,2513.92
2795,12,2689.07
2817,1,1323.52
2817,2,1038.54
2817,3,1111.21
2817,4,1266.29
2817,5,1085.59
2817,6,1039.99
2817,7,1274.62
2817,8,1200.84
2817,9,1303.77
2817,10,1286.68
2817,11,1271.46
2817,12,1725.61
2838,1,2911.05
2838,2,2448.23
2838,3,2515.32
2838,4,2706.26
2838,5,2253.46
2838,6,2726.24
2838,7,2005.23
2838,8,2636.03
2838,9,2893.06
2838,10,2021.5700000000002
2838,11,1936.47
2838,12,3256.9300000000003
2844,1,2149.88
2844,2,1582.06
2844,3,1777.47
2844,4,1876.5
2844,5,1939.29
2844,6,1829.24
2844,7,1977.68
2844,8,2026.25
2844,9,1707.65
2844,10,2067.54
2844,11,2440.55
2844,12,2194.43
2852,1,1174.3
2852,2,1273.83
2852,3,1472.98
2852,4,1230.8799999999999
2852,5,1851.94
2852,6,1758.72
2852,7,1699.56
2852,8,1508.61
2852,9,1670.33
2852,10,1145.84
2852,11,1991.28
2852,12,1771.45
2854,1,2866.56
2854,2,2267.72
2854,3,2450.18
2854,4,2873.88
2854,5,2926.15
2854,6,2494.13
2854,7,2370.4700000000003
2854,8,2957.93
2854,9,3046.35
2854,10,2436.6
2854,11,3055.63
2854,12,2868.18
2858,1,2502.42
2858,2,2940.41
2858,3,3189.7799999999997
2858,4,2704.64
2858,5,2237.49
2858,6,2484.84
2858,7,2030.43
2858,8,2174.56
2858,9,2411.3599999999997
2858,10,2364.1
2858,11,2842.15
2858,12,2952.15
2862,1,2973.14
2862,2,2073.88
2862,3,1978.6299999999999
2862,4,2324.02
2862,5,2583.02
2862,6,3255.77
2862,7,2937.85
2862,8,3054.37
2862,9,3150.19
2862,10,2503.69
2862,11,2019.24
2862,12,3434.85
2876,1,898.43
2876,2,704.42
2876,3,1015.46
2876,4,912.52
2876,5,791.33
2876,6,1145.11
2876,7,973.74
2876,8,1004.65
2876,9,1235.27
2876,10,845.68
2876,11,820.0
2876,12,1507.46
2881,1,1916.0
2881,2,2389.96
2881,3,1983.44
2881,4,2038.11
2881,5,2921.02
2881,6,2635.19
2881,7,2667.09
2881,8,2989.17
2881,9,2843.73
2881,10,2779.21
2881,11,2981.62
2881,12,3154.37
2888,1,1552.6
2888,2,1552.26
2888,3,1920.8700000000001
2888,4,1589.01
2888,5,1384.08
2888,6,1730.98
2888,7,1807.99
2888,8,1718.32
2888,9,1838.32
2888,10,1516.08
2888,11,1833.7
2888,12,2001.1999999999998
2895,1,3399.29
2895,2,3030.31
2895,3,3147.88
2895,4,3073.04
2895,5,2295.34
2895,6,2912.85
2895,7,3358.11
2895,8,2891.84
2895,9,2030.97
2895,10,2448.11
2895,11,2939.72
2895,12,2664.23
2910,1,2159.39
2910,2,2166.48
2910,3,2564.4900000000002
2910,4,2095.3
2910,5,2183.74
2910,6,2440.7400000000002
2910,7,2186.1
2910,8,2451.65
2910,9,2422.13
2910,10,2227.48
2910,11,2285.21
2910,12,3468.29
2984,1,1774.4399999999998
2984,2,1225.3600000000001
2984,3,1610.72
2984,4,1553.61
2984,5,1364.96
2984,6,1528.4499999999998
2984,7,1340.6699999999998
2984,8,1478.93
2984,9,1591.8999999999999
2984,10,1529.9399999999998
2984,11,1344.67
2984,12,1760.1499999999999
2987,1,1570.64
2987,2,1236.34
2987,3,1395.72
2987,4,1661.11
2987,5,1190.85
2987,6,1261.05
2987,7,1511.55
2987,8,1549.4
2987,9,1363.88
2987,10,1473.11
2987,11,1488.09
2987,12,1851.6299999999999
2997,1,1389.18
2997,2,1100.48
2997,3,1351.12
2997,4,1582.52
2997,5,1564.4
2997,6,1633.29
2997,7,1466.05
2997,8,1461.9
2997,9,1273.09
2997,10,1460.97
2997,11,1355.47
2997,12,1762.44
3017,1,1890.72
3017,2,1284.11
3017,3,1933.33
3017,4,1732.82
3017,5,1760.45
3017,6,1463.16
3017,7,1949.2
3017,8,1848.74
3017,9,1700.35
3017,10,1653.68
3017,11,1702.78
3017,12,2233.0
3045,1,1607.8
3045,2,1113.14
3045,3,1537.33
3045,4,1507.28
3045,5,1557.8
3045,6,1670.61
3045,7,1452.62
3045,8,1628.17
3045,9,1567.58
3045,10,1436.68
3045,11,1756.4
3045,12,1802.62
3048,1,3286.4
3048,2,3905.27
3048,3,4092.3199999999997
3048,4,2384.66
3048,5,2554.81
3048,6,3029.53
3048,7,2604.56
3048,8,2391.88
3048,9,2568.41
3048,10,2742.79
3048,11,3505.2200000000003
3048,12,2665.73
3070,1,1361.36
3070,2,1286.27
3070,3,1518.82
3070,4,1546.73
3070,5,1457.05
3070,6,1636.49
3070,7,1422.8600000000001
3070,8,1576.02
3070,9,1402.08
3070,10,2093.53
3070,11,1754.44
3070,12,2038.46
3083,1,1235.77
3083,2,1276.93
3083,3,1112.54
3083,4,1540.24
3083,5,1393.78
3083,6,1068.05
3083,7,986.02
3083,8,992.3
3083,9,859.38
3083,10,1163.53
3083,11,1383.95
3083,12,1977.71
3093,1,1831.22
3093,2,1814.1
3093,3,1960.77
3093,4,2077.6
3093,5,1900.44
3093,6,1429.35
3093,7,1900.79
3093,8,1810.9199999999998
3093,9,1524.26
3093,10,1660.8899999999999
3093,11,1887.52
3093,12,2144.89
3102,1,2443.86
3102,2,2078.46
3102,3,2208.89
3102,4,2892.94
3102,5,2587.97
3102,6,3250.04
3102,7,2115.29
3102,8,2396.31
3102,9,1921.01
3102,10,3186.59
3102,11,2274.27
3102,12,2861.02
3107,1,1549.1100000000001
3107,2,1633.36
3107,3,1884.05
3107,4,1467.11
3107,5,2010.22
3107,6,1624.59
3107,7,1919.6299999999999
3107,8,1701.82
3107,9,1755.16
3107,10,2061.57
3107,11,2039.98
3107,12,1896.21
3109,1,1729.27
3109,2,2021.3
3109,3,2135.96
3109,4,2488.54
3109,5,3172.1
3109,6,1917.53
3109,7,2525.21
3109,8,2453.6
3109,9,2236.02
3109,10,1933.96
3109,11,1797.93
3109,12,2828.93
3142,1,2097.08
3142,2,1776.79
3142,3,1916.7
3142,4,1691.93
3142,5,1590.39
3142,6,1529.86
3142,7,1660.17
3142,8,1764.46
3142,9,1723.74
3142,10,2048.39
3142,11,2009.6000000000001
3142,12,2151.18
3143,1,1739.14
3143,2,1767.98
3143,3,1770.54
3143,4,1871.84
3143,5,1943.95
3143,6,1414.23
3143,7,1746.3
3143,8,1660.0
3143,9,1427.25
3143,10,1568.55
3143,11,1595.85
3143,12,2279.25
3145,1,1631.7900000000002
3145,2,1900.3100000000002
3145,3,1781.99
3145,4,1759.24
3145,5,1815.0800000000002
3145,6,1808.63
3145,7,1676.48
3145,8,2158.06
3145,9,2081.16
3145,10,1972.64
3145,11,1880.41
3145,12,1983.89
3158,1,2941.18
3158,2,2148.04
3158,3,2496.97
3158,4,2409.18
3158,5,1991.81
3158,6,1804.58
3158,7,2487.17
3158,8,2457.78
3158,9,1924.21
3158,10,2243.25
3158,11,2645.89
3158,12,2894.9
3217,1,1517.04
3217,2,1373.72
3217,3,1377.01
3217,4,1534.0
3217,5,1251.96
3217,6,1359.82
3217,7,1255.19
3217,8,1371.24
3217,9,1341.61
3217,10,1234.18
3217,11,1195.9
3217,12,1890.57
3226,1,2727.56
3226,2,3054.79
3226,3,3041.84
3226,4,2896.7000000000003
3226,5,3023.14
3226,6,2984.59
3226,7,2907.8399999999997
3226,8,2973.55
3226,9,2470.15
3226,10,2556.17
3226,11,2085.2400000000002
3226,12,3191.22
3237,1,2880.83
3237,2,2523.3
3237,3,2428.32
3237,4,2471.22
3237,5,3486.56
3237,6,2386.96
3237,7,2604.85
3237,8,2516.24
3237,9,3517.2200000000003
3237,10,3177.79
3237,11,2812.75
3237,12,3463.65
3241,1,2214.54
3241,2,2207.97
3241,3,2675.49
3241,4,2819.5
3241,5,2767.95
3241,6,2453.73
3241,7,3048.62
3241,8,2367.81
3241,9,2441.46
3241,10,2841.78
3241,11,2740.27
3241,12,2330.09
3252,1,1318.19
3252,2,1407.1
3252,3,1845.15
3252,4,1785.1
3252,5,1908.7
3252,6,1706.6200000000001
3252,7,1559.85
3252,8,1620.43
3252,9,1481.02
3252,10,1990.7
3252,11,2052.61
3252,12,2384.2
3269,1,1329.44
3269,2,1231.82
3269,3,1398.36
3269,4,1522.91
3269,5,1403.5
3269,6,1251.18
3269,7,1280.2
3269,8,1533.95
3269,9,1529.21
3269,10,1285.14
3269,11,1502.03
3269,12,1569.52
3285,1,1172.8500000000001
3285,2,1493.89
3285,3,1326.05
3285,4,1508.99
3285,5,1467.8799999999999
3285,6,1690.3
3285,7,1545.29
3285,8,1737.92
3285,9,1326.0
3285,10,1688.07
3285,11,1687.25
3285,12,2343.9900000000002
3287,1,2944.33
3287,2,2544.17
3287,3,3387.4
3287,4,2277.68
3287,5,2842.28
3287,6,2321.97
3287,7,2757.75
3287,8,3762.31
3287,9,2424.87
3287,10,3262.73
3287,11,2813.32
3287,12,2277.49
3291,1,2343.78
3291,2,2292.74
3291,3,3767.42
3291,4,3032.4500000000003
3291,5,3526.96
3291,6,2446.09
3291,7,2387.5699999999997
3291,8,2724.63
3291,9,2751.29
3291,10,2751.27
3291,11,3066.0499999999997
3291,12,3450.0499999999997
3296,1,2049.95
3296,2,2069.15
3296,3,2016.6499999999999
3296,4,1751.96
3296,5,1729.6000000000001
3296,6,1970.75
3296,7,1943.28
3296,8,2309.35
3296,9,1958.17
3296,10,1754.91
3296,11,2077.6
3296,12,1869.29
3317,1,1030.02
3317,2,1491.25
3317,3,960.62
3317,4,1418.28
3317,5,1523.94
3317,6,1093.47
3317,7,1132.61
3317,8,1044.62
3317,9,1067.66
3317,10,1520.29
3317,11,1734.83
3317,12,1699.72
3329,1,1461.84
3329,2,1526.1100000000001
3329,3,1853.32
3329,4,1407.58
3329,5,1256.47
3329,6,1544.23
3329,7,1846.87
3329,8,1872.46
3329,9,1677.87
3329,10,1822.8799999999999
3329,11,1733.71
3329,12,1554.48
3362,1,2140.2599999999998
3362,2,2688.2
3362,3,2411.27
3362,4,2547.58
3362,5,3147.66
3362,6,2248.36
3362,7,2760.6
3362,8,2578.92
3362,9,2836.82
3362,10,2411.83
3362,11,1778.49
3362,12,3019.92
3378,1,2188.94
3378,2,2451.2599999999998
3378,3,1659.74
3378,4,1622.05
3378,5,2488.68
3378,6,2688.48
3378,7,2393.94
3378,8,2103.45
3378,9,2022.3000000000002
3378,10,1493.72
3378,11,2104.11
3378,12,2275.17
3381,1,1199.77
3381,2,1044.43
3381,3,1139.88
3381,4,995.47
3381,5,1036.8
3381,6,911.5
3381,7,1134.92
3381,8,927.66
3381,9,1078.91
3381,10,1096.6
3381,11,1195.77
3381,12,1574.9299999999998
3395,1,1381.11
3395,2,1407.0
3395,3,1679.03
3395,4,1180.28
3395,5,1440.6200000000001
3395,6,1370.0
3395,7,1747.02
3395,8,1244.84
3395,9,1242.58
3395,10,1269.53
3395,11,1691.28
3395,12,1781.02
3402,1,1566.85
3402,2,1703.68
3402,3,1620.23
3402,4,1508.55
3402,5,1664.1
3402,6,2010.85
3402,7,1680.01
3402,8,1767.9
3402,9,1789.03
3402,10,1509.68
3402,11,1756.06
3402,12,1852.3999999999999
3417,1,2691.62
3417,2,2865.93
3417,3,2034.01
3417,4,2528.25
3417,5,2099.77
3417,6,2166.56
3417,7,2548.05
3417,8,3449.97
3417,9,2906.34
3417,10,3343.35
3417,11,2687.96
3417,12,2411.52
3431,1,1337.75
3431,2,1438.54
3431,3,1812.6
3431,4,1577.22
3431,5,2072.88
3431,6,1354.84
3431,7,1379.51
3431,8,1922.0
3431,9,1711.67
3431,10,1511.61
3431,11,2036.35
3431,12,2253.96
3456,1,2631.73
3456,2,2732.29
3456,3,2725.75
3456,4,2470.42
3456,5,3010.22
3456,6,2792.69
3456,7,2802.2200000000003
3456,8,2903.36
3456,9,2782.27
3456,10,2719.01
3456,11,2807.13
3456,12,3020.99
3458,1,3692.66
3458,2,3230.8599999999997
3458,3,3499.06
3458,4,3020.44
3458,5,3541.78
3458,6,3622.58
3458,7,3260.66
3458,8,3672.77
3458,9,3856.74
3458,10,3045.21
3458,11,3817.56
3458,12,3659.56
3465,1,3140.9
3465,2,3121.6099999999997
3465,3,2910.78
3465,4,2577.8999999999996
3465,5,2967.87
3465,6,3259.2
3465,7,2199.99
3465,8,2667.04
3465,9,2885.01
3465,10,3121.59
3465,11,3329.37
3465,12,4058.34
3472,1,1680.2
3472,2,1386.81
3472,3,1845.6299999999999
3472,4,1730.8899999999999
3472,5,2367.21
3472,6,1723.99
3472,7,1395.24
3472,8,1469.41
3472,9,1675.6
3472,10,1596.24
3472,11,1470.29
3472,12,2737.28
3498,1,1486.47
3498,2,2237.75
3498,3,2171.46
3498,4,2028.86
3498,5,2128.4
3498,6,2136.75
3498,7,1899.41
3498,8,1861.75
3498,9,2892.1
3498,10,2561.92
3498,11,1731.5
3498,12,2164.62
3512,1,3124.08
3512,2,2830.54
3512,3,2930.8
3512,4,2885.05
3512,5,2996.3
3512,6,2868.15
3512,7,2860.79
3512,8,2883.36
3512,9,3018.0
3512,10,2703.35
3512,11,3055.77
3512,12,3310.47
3521,1,1083.61
3521,2,952.2199999999999
3521,3,1374.99
3521,4,1467.6
3521,5,933.97
3521,6,1029.9
3521,7,1177.9
3521,8,1086.26
3521,9,1135.96
3521,10,1261.19
3521,11,1194.23
3521,12,1816.57
3559,1,1426.08
3559,2,1653.32
3559,3,1599.34
3559,4,1401.29
3559,5,1564.53
3559,6,1549.43
3559,7,1541.03
3559,8,1301.36
3559,9,1293.02
3559,10,1591.74
3559,11,1243.29
3559,12,1598.53
3575,1,3614.52
3575,2,2272.71
3575,3,3292.9900000000002
3575,4,2581.1
3575,5,3424.29
3575,6,3051.11
3575,7,2378.98
3575,8,3321.23
3575,9,2683.96
3575,10,2673.61
3575,11,2645.43
3575,12,3093.4900000000002
3577,1,1297.6
3577,2,1410.94
3577,3,1532.83
3577,4,1540.38
3577,5,1340.85
3577,6,1386.91
3577,7,1606.06
3577,8,1561.12
3577,9,1462.57
3577,10,1267.19
3577,11,1794.84
3577,12,1218.51
3580,1,1377.91
3580,2,1927.09
3580,3,1587.21
3580,4,1275.03
3580,5,1394.54
3580,6,1630.51
3580,7,1288.2
3580,8,1211.8799999999999
3580,9,1434.82
3580,10,1243.94
3580,11,1225.34
3580,12,1800.9
3582,1,1587.78
3582,2,1577.94
3582,3,1233.66
3582,4,1642.1499999999999
3582,5,1397.42
3582,6,1283.62
3582,7,1449.94
3582,8,1602.06
3582,9,1152.84
3582,10,1889.35
3582,11,1233.33
3582,12,1687.02
3599,1,2417.29
3599,2,2864.4500000000003
3599,3,2549.19
3599,4,2622.5899999999997
3599,5,1985.51
3599,6,2433.88
3599,7,3067.05
3599,8,2595.77
3599,9,2005.96
3599,10,2249.75
3599,11,2753.77
3599,12,2468.88
3602,1,2164.0499999999997
3602,2,2005.5900000000001
3602,3,2043.77
3602,4,1778.3200000000002
3602,5,1959.97
3602,6,2148.85
3602,7,1911.99
3602,8,2049.9
3602,9,1972.51
3602,10,1909.1200000000001
3602,11,2376.0
3602,12,2310.02
3615,1,1748.3700000000001
3615,2,1830.95
3615,3,1918.4
3615,4,1828.64
3615,5,1319.5
3615,6,1809.42
3615,7,1603.53
3615,8,1802.16
3615,9,1932.31
3615,10,1660.56
3615,11,1362.23
3615,12,2069.26
3634,1,1543.29
3634,2,1229.33
3634,3,1443.15
3634,4,1718.01
3634,5,1371.35
3634,6,1449.17
3634,7,1420.57
3634,8,1710.74
3634,9,1545.7
3634,10,1257.46
3634,11,1794.38
3634,12,1694.46
3638,1,1545.36
3638,2,1264.89
3638,3,1401.67
3638,4,1394.8700000000001
3638,5,1318.3700000000001
3638,6,1742.67
3638,7,1496.11
3638,8,1601.34
3638,9,1186.6499999999999
3638,10,1320.26
3638,11,1366.62
3638,12,2056.93
3642,1,919.64
3642,2,1224.74
3642,3,1086.19
3642,4,1040.97
3642,5,1384.64
3642,6,1095.68
3642,7,913.53
3642,8,1091.98
3642,9,1162.29
3642,10,1079.18
3642,11,1049.98
3642,12,1461.01
3650,1,1335.38
3650,2,1102.53
3650,3,1121.73
3650,4,967.25
3650,5,1253.24
3650,6,1086.43
3650,7,1056.33
3650,8,1457.83
3650,9,1029.03
3650,10,1044.79
3650,11,1224.54
3650,12,1783.21
3675,1,1516.13
3675,2,1705.88
3675,3,1573.0
3675,4,1606.65
3675,5,1440.63
3675,6,1445.34
3675,7,1420.74
3675,8,1487.08
3675,9,1438.17
3675,10,1414.73
3675,11,1483.7
3675,12,1759.93
3694,1,1739.25
3694,2,1012.14
3694,3,1482.22
3694,4,1531.82
3694,5,1335.91
3694,6,1434.36
3694,7,1397.86
3694,8,1358.77
3694,9,1291.97
3694,10,1338.98
3694,11,1442.25
3694,12,1592.1
3704,1,2542.25
3704,2,2698.5
3704,3,1950.11
3704,4,2059.26
3704,5,3051.74
3704,6,2595.8199999999997
3704,7,2249.06
3704,8,2453.31
3704,9,2560.29
3704,10,2854.89
3704,11,3056.4
3704,12,3672.86
3712,1,2054.21
3712,2,2138.31
3712,3,2405.38
3712,4,2315.35
3712,5,2588.75
3712,6,2838.72
3712,7,3390.42
3712,8,3268.13
3712,9,2381.16
3712,10,3724.9900000000002
3712,11,3244.53
3712,12,3984.24
3765,1,1212.27
3765,2,1112.26
3765,3,1330.28
3765,4,1337.57
3765,5,1807.12
3765,6,1381.53
3765,7,1277.6399999999999
3765,8,1573.47
3765,9,1082.59
3765,10,1455.54
3765,11,1267.21
3765,12,1799.18
3776,1,2428.44
3776,2,2716.05
3776,3,2811.67
3776,4,2415.01
3776,5,3406.1499999999996
3776,6,2432.3700000000003
3776,7,2681.42
3776,8,2211.0
3776,9,2215.0
3776,10,3169.34
3776,11,2239.13
3776,12,3369.65
3786,1,2934.39
3786,2,3003.0
3786,3,3043.71
3786,4,2524.17
3786,5,3405.16
3786,6,2633.41
3786,7,3334.95
3786,8,2047.22
3786,9,3457.98
3786,10,3432.33
3786,11,1995.5
3786,12,2512.48
3795,1,1160.88
3795,2,1317.96
3795,3,1165.93
3795,4,1244.8700000000001
3795,5,1353.48
3795,6,1435.02
3795,7,1133.16
3795,8,1420.73
3795,9,1361.96
3795,10,1125.06
3795,11,1525.19
3795,12,1693.66
3800,1,1567.42
3800,2,1550.74
3800,3,1778.48
3800,4,1420.42
3800,5,1873.42
3800,6,1531.67
3800,7,1510.51
3800,8,2152.85
3800,9,2043.2
3800,10,1602.72
3800,11,2033.01
3800,12,2098.15
3822,1,918.2
3822,2,1295.7
3822,3,1386.56
3822,4,1323.95
3822,5,1927.55
3822,6,1280.56
3822,7,1643.87
3822,8,1604.78
3822,9,1425.81
3822,10,1099.78
3822,11,1495.18
3822,12,1492.28
3838,1,2723.65
3838,2,3175.85
3838,3,2580.8799999999997
3838,4,3022.27
3838,5,2788.03
3838,6,3000.09
3838,7,2434.91
3838,8,1794.02
3838,9,1907.24
3838,10,2349.86
3838,11,2024.76
