from_totally_fake_account,year,accessory,alcohol,bar,book,butcher,cafe,children,clothes,electronics,entertainment,flower,greengrocer,home store,pet,restaurant,sport,supermarket,takeaway,tea,total,ratio of entertainment,ratio of cafe,ratio of bar,ratio of restaurant,ratio of electronics,ratio of pet,ratio of takeaway,ratio of clothes,ratio of supermarket,ratio of children,ratio of alcohol,ratio of book,ratio of tea,ratio of sport,ratio of butcher,ratio of greengrocer,ratio of home store,ratio of flower,ratio of accessory
1715.0,2025,0,114.97,3930.96,12,1346.91,633.06,87,42,532,5.0,0,1466.58,0,0,645.14,0,1212.3,1129.39,66.37,11223.679999999998,0.044548668529395,5.640396019843759,35.02380680846212,5.7480256030107775,4.739978331527627,0.0,10.062564150082684,0.374208815646918,10.801270171637112,0.775146832411473,1.0243520841649085,0.106916804470548,0.5913390260591893,0.0,12.000609425785484,13.066837258368022,0.0,0.0,0.0
1717.0,2025,0,33.0,3905.94,0,0.0,648.43,96,0,560,0.0,0,8.0,0,0,869.88,0,4311.7,691.83,20.45,11145.230000000001,0.0,5.8180046531116885,35.04584472460415,7.804953329810151,5.024571049677754,0.0,6.207408909461716,0.0,38.68650534802781,0.8613550370876151,0.2960907939988676,0.0,0.18348656779626796,0.0,0.0,0.07177958642396791,0.0,0.0,0.0
1718.0,2025,0,29.99,4168.97,52,65.0,309.89,66,38,1821,88.0,0,0.0,0,20,1985.17,0,3107.24,954.89,0.0,12706.15,0.6925780035652027,2.438897699145689,32.8106468127639,15.623694037926516,14.331642551048116,0.15740409171936426,7.515179657095186,0.2990677742667921,24.454614497703865,0.519433502673902,0.23602743553318667,0.40925063847034704,0.0,0.0,0.5115632980879338,0.0,0.0,0.0,0.0
1730.0,2025,0,49.99,3028.99,613,1205.17,2096.55,0,163,107,282.88,0,1259.43,0,0,601.88,0,1327.23,940.22,0.0,11675.339999999998,2.4228844727434065,17.95707876601453,25.943484301099584,5.155138950985582,0.9164615334542721,0.0,8.053041710134352,1.396104952832209,11.367805991088913,0.0,0.4281674024054118,5.250382429976344,0.0,0.0,10.322354638066217,10.787094851199196,0.0,0.0,0.0
1736.0,2025,0,9.0,3490.86,40,1274.6,521.4,1275,991,593,412.88,0,1192.3700000000001,0,30,580.1899999999999,0,1149.84,921.02,0.0,12481.160000000002,3.3080258565710237,4.177496322457206,27.96903492944566,4.6485262587772285,4.751160949783513,0.240362274019402,7.3792820539116555,7.939967118440913,9.21260523861564,10.215396645824585,0.0721086822058206,0.32048303202586936,0.0,0.0,10.212191815504326,9.553358822417145,0.0,0.0,0.0
1757.0,2025,0,58.99,3788.18,17,31.0,171.93,1036,256,579,456.0,0,21.0,0,0,731.68,0,5703.889999999999,941.83,46.36,13838.859999999999,3.2950691025127794,1.2423711201645224,27.37349752797557,5.287140703786294,4.1838706367432,0.0,6.805690642148271,1.8498633557966482,41.21647303318337,7.4861657679895615,0.426263434993923,0.12284248847087118,0.33499869208879923,0.0,0.22400689074100036,0.1517466034051938,0.0,0.0,0.0
1784.0,2025,0,31.99,4420.91,29,944.05,278.19,1413,498,80,172.0,0,1168.84,0,0,637.45,0,1273.64,1030.83,96.36,12074.26,1.4245179414721896,2.3039921287101652,36.614334957173355,5.2794125685549265,0.6625664844056696,0.0,8.537417613998704,4.124476365425293,10.548389714980463,11.702580530815139,0.2649437729517171,0.2401803505970552,0.798061330466629,0.0,7.818698620039655,9.680427620409034,0.0,0.0,0.0
1786.0,2025,0,12.0,3994.87,45,1308.64,906.22,0,40,267,0.0,0,1169.16,0,60,1923.86,0,1167.48,889.61,12.73,11796.57,0.0,7.682063515072603,33.864674223100444,16.30863886706051,2.2633697761298412,0.5086224216022115,7.54125987469239,0.33908161440147433,9.896775079535832,0.0,0.1017244843204423,0.3814668162016586,0.10791272378326922,0.0,11.093394096758635,9.911016507340694,0.0,0.0,0.0
1793.0,2025,0,128.95999999999998,4160.59,556,1152.09,625.23,0,92,2258,39.0,0,1197.26,0,269,739.3,0,1199.32,795.49,73.63,13285.869999999999,0.2935449466237439,4.705977101988805,31.31590178136622,5.56455843689574,16.995499730164454,2.024707452353516,5.987488963839026,0.6924650022919087,9.027033984225346,0.0,0.9706552901691796,4.184897187764144,0.5541978056386221,0.0,8.67154352707049,9.01152878960881,0.0,0.0,0.0
1799.0,2025,0,48.98,4977.7,43,135.0,72.13,957,1976,127,596.88,0,95.0,0,0,953.66,850,5767.2,1010.01,85.9,17695.46,3.3730685723908844,0.407618677333056,28.129814087907295,5.389291942679083,0.7176982118577308,0.0,5.707735204397061,11.16670603646359,32.59141045217248,5.408166840534239,0.276794160762139,0.24300018196757814,0.48543524723290615,4.8034919691265445,0.7629075480377453,0.5368608671376727,0.0,0.0,0.0
1800.0,2025,0,49.99,3824.11,0,9.0,527.03,83,80,50,0.0,0,0.0,0,0,911.61,0,773.69,749.59,63.64,7121.660000000001,0.0,7.400381371758831,53.69689089341529,12.800526843460652,0.7020835030035131,0.0,10.525495460328068,1.123333604805621,10.863899708775762,1.165458614985832,0.7019430863029125,0.0,0.8936118826228715,0.0,0.12637503054063237,0.0,0.0,0.0,0.0
1808.0,2025,0,94.97999999999999,4178.47,631,0.0,1981.07,40,90,160,290.88,0,53.0,46,0,924.28,0,4103.76,814.9,54.54,13462.880000000001,2.1606075371688673,14.715053539807233,31.0369698014095,6.865395814268566,1.188452990741951,0.0,6.0529396384725995,0.6685048072923475,30.482036533044937,0.29711324768548775,0.7054954066291906,4.68696148223857,0.4051139132191626,0.0,0.0,0.39367505318327134,0.34168023483831095,0.0,0.0
1815.0,2025,0,64.99,4240.75,15,0.0,604.0,0,98,758,47.0,0,0.0,0,70,747.46,0,6298.77,518.97,23.18,13486.12,0.3485064644241635,4.478678819408398,31.445293383122795,5.542439189329473,5.620593617734381,0.5190521810572648,3.848178720046982,0.7266730534801707,46.70557580682954,0.0,0.4819028749558805,0.11122546736941387,0.17188042224153424,0.0,0.0,0.0,0.0,0.0,0.0
1823.0,2025,0,38.98,5393.87,428,0.0,2250.14,996,1046,26,475.0,0,0.0,0,0,764.32,0,1677.53,718.5799999999999,13.18,13827.6,3.4351586681709048,16.27281668546964,39.007998495762095,5.527495733171339,0.18802973762619687,0.0,5.196708033208944,7.564580982961614,12.13175099077208,7.202985333680465,0.28189996817958285,3.0952587578466253,0.09531661315051057,0.0,0.0,0.0,0.0,0.0,0.0
1827.0,2025,0,81.98,4417.08,405,0.0,526.87,1330,1776,98,351.88,0,11.0,0,0,682.88,169,4934.13,945.5,0.0,15729.32,2.2370960728117937,3.3496044329951964,28.081824261951567,4.341446419807086,0.6230402840046487,0.0,6.011067229861176,11.291015759104653,31.368997515467928,8.45554671149166,0.5211922702316438,2.5748093369579865,0.0,1.0744266122120982,0.0,0.0699330931025626,0.0,0.0,0.0
1828.0,2025,339,236.94,4102.77,416,157.0,744.78,989,511,580,336.0,0,110.0,0,0,1338.19,0,574.0699999999999,796.34,52.730000000000004,11283.820000000002,2.9777149936812175,6.600424324386599,36.359761144718725,11.8593703196258,5.140103262902102,0.0,7.057361779964586,4.528608219556852,5.08755013816243,8.764762287948583,2.0998208053655585,3.686694754081507,0.4673062845738411,0.0,1.3913727797855688,0.9748471705503985,0.0,0.0,3.004301734696228
1835.0,2025,0,108.97,3087.0,47,159.0,665.99,11,67,1851,7.0,0,124.0,0,0,2163.53,0,452.01,0.0,497.2,9240.7,0.07575183698204681,7.207137987381908,33.40656010908265,23.413053123681106,20.030950036252662,0.0,0.0,0.7250532968281623,4.891512547750711,0.11903860097178785,1.1792396679905202,0.5086194768794571,5.38054476392481,0.0,1.7206488685922061,1.341889683681972,0.0,0.0,0.0
1838.0,2025,0,53.97,3552.7,12,1432.49,526.32,651,290,667,459.88,0,1304.06,0,0,852.97,99,1387.9,553.0699999999999,9.09,11851.449999999999,3.8803690687637378,4.440975576828152,29.97692265503377,7.197178404330273,5.628003324487722,0.0,4.666686354834218,2.446957967168575,11.71080331942505,5.492998746988766,0.4553873154761654,0.10125343312421688,0.07669947559159428,0.8353408232747892,12.087044201342453,11.003379333330521,0.0,0.0,0.0
1908.0,2025,0,19.99,3905.24,0,0.0,46.3,1174,2932,156,611.88,0,0.0,0,0,597.63,0,8210.01,660.81,8.18,18322.039999999997,3.3395844567526325,0.2527011184344102,21.314438785200775,3.2618092745131007,0.8514335739906693,0.0,3.606639871979321,16.002584865004117,44.80947536409702,6.407583435032345,0.10910357143636845,0.0,0.04464568355925433,0.0,0.0,0.0,0.0,0.0,0.0
1910.0,2025,0,49.99,4347.7,541,82.0,2225.15,858,2260,549,743.0,0,0.0,249,0,525.0,0,1193.76,1182.83,103.64,14910.07,4.983209334362615,14.923806528071298,29.159487514143123,3.5211102295294388,3.6820752685936418,0.0,7.9330948815129645,15.157541178545774,8.006401043053453,5.754500146545254,0.33527676261747935,3.628420255572241,0.6951006936922496,0.0,0.54996388346936,0.0,1.670012280291105,0.0,0.0
1931.0,2025,455,209.95999999999998,3521.55,15,219.0,2195.46,0,0,992,0.0,0,147.0,0,0,800.65,0,4058.59,716.54,90.91999999999999,13421.67,0.0,16.3575769632244,26.23779306151917,5.965353044740334,7.391032561521778,0.0,5.338679910920176,0.0,30.239083511962374,0.0,1.5643358836866053,0.1117595649423656,0.6774119763039919,0.0,1.6316896481585377,1.0952437364351828,0.0,0.0,3.3900401365850894
1990.0,2025,0,111.97999999999999,4593.59,846,112.0,448.98999999999995,1023,299,49,325.0,0,252.0,0,0,1191.02,0,3798.4900000000002,953.6800000000001,0.0,14003.75,2.3208069267160583,3.206212621619209,32.80257073998036,8.505007587253415,0.34990627510488265,0.0,6.810175845755602,2.1351423725787737,27.1248058555744,7.305186110863161,0.7996429527805051,6.041238953851647,0.0,0.0,0.7997857716683031,1.799517986253682,0.0,0.0,0.0
2004.0,2025,0,94.97999999999999,3646.03,346,8.0,215.87,161,113,148,227.88,0,0.0,0,75,613.31,0,5516.18,793.0600000000001,23.64,11981.949999999999,1.9018607154928875,1.801626613364269,30.429354153539283,5.118615918110157,1.235191266863908,0.6259415203702237,6.618789095264127,0.9430852240244703,46.037414611144264,1.3436877970614134,0.7926923413968511,2.887676880641298,0.1972967672206945,0.0,0.06676709550615718,0.0,0.0,0.0,0.0
2019.0,2025,0,99.96,3412.17,457,0.0,562.6899999999999,0,258,38,22.0,0,0.0,0,0,1149.48,90,4545.93,830.6,31.36,11497.19,0.19135110405238148,4.894152397237933,29.678295305200663,9.997921231187794,0.33051554336320443,0.0,7.224373955723094,2.2440265838870195,39.53948747476557,0.0,0.8694298345943661,3.9748842978153793,0.27276230104921284,0.7827999711233787,0.0,0.0,0.0,0.0,0.0
2029.0,2025,0,99.97,3656.19,549,968.86,506.1,971,286,4,234.0,0,893.09,0,0,816.59,40,1227.42,961.83,0.0,11214.05,2.0866680637236326,4.513088491668934,32.603653452588496,7.281847325453339,0.035669539550831325,0.0,8.577008306544023,2.55037207788444,10.945376558870347,8.658780725964304,0.8914709672241519,4.895644303351599,0.0,0.35669539550831325,8.63969752230461,7.964027269362988,0.0,0.0,0.0
2030.0,2025,0,49.99,4270.74,8,1357.06,764.55,102,212,115,229.88,0,1505.71,0,0,1882.78,0,1312.52,963.9,0.0,12774.130000000001,1.7995746089948983,5.9851434109407045,33.432726925434444,14.73900766627551,0.9002570038037816,0.0,7.54571935623013,1.6596042157078408,10.274828892456863,0.7984888207650932,0.3913378053926177,0.06262657417765435,0.0,0.0,10.623502344190953,11.787182375629495,0.0,0.0,0.0
2035.0,2025,0,59.99,3414.56,295,95.0,918.56,1151,325,139,356.0,0,103.0,0,0,1796.11,0,806.92,912.67,45.0,10417.81,3.417224925392189,8.81720822322542,32.77617848664931,17.24076365378136,1.3342535523300962,0.0,8.760670428813734,3.1196575863833185,7.7455818449367,11.048387329006768,0.5758407957142625,2.831689193794089,0.43195258888384414,0.0,0.9118999098658931,0.988691481223021,0.0,0.0,0.0
2044.0,2025,0,49.98,4033.58,0,0.0,561.22,107,261,101,228.88,0,0.0,45,0,599.62,0,1156.99,1094.29,0.0,8238.56,2.7781554057990716,6.812112796411024,48.959769668485755,7.278213668408072,1.2259423977005692,0.0,13.282539667126295,3.1680293643549358,14.043594997183975,1.2987706589501078,0.6066594162086578,0.0,0.0,0.0,0.0,0.0,0.5462119593715408,0.0,0.0
2069.0,2025,0,174.96999999999997,3748.57,5,1473.26,117.78,0,255,257,91.0,0,1578.95,0,0,790.41,1407,909.64,635.12,0.0,11443.7,0.795197357498012,1.0292125798474268,32.756625916443106,6.906944432307732,2.2457771524943855,0.0,5.5499532493861246,2.228300287494429,7.948827739280127,0.0,1.5289635345211772,0.04369216249989077,0.0,12.294974527469261,12.873983064917816,13.797547995840507,0.0,0.0,0.0
2071.0,2025,0,95.99,3312.0,326,0.0,1998.46,0,184,209,488.88,0,0.0,457,0,2171.46,95,3241.81,0.0,435.31,13014.91,3.7563071892160607,15.355158045656866,25.44773648069791,16.68440273501699,1.60585052067206,0.0,0.0,1.4137631378165503,24.908431944592778,0.0,0.7375387152120145,2.5048194724358446,3.3447023452332747,0.7299320548509364,0.0,0.0,3.511357358598715,0.0,0.0
2076.0,2025,0,104.97999999999999,5131.73,8,194.0,2154.62,139,2621,195,182.88,0,153.0,60,60,1001.16,0,6380.99,859.39,39.55,19285.299999999996,0.9482870372770973,11.172343702198049,26.609541982753708,5.1913115170622195,1.0111328317423116,0.3111177943822498,4.456192021902694,13.590662317931276,33.087325579586526,0.7207562236522119,0.5443524342374763,0.041482372584299966,0.20507847946363295,0.0,1.0059475351692742,0.793350375674737,0.3111177943822498,0.0,0.0
2090.0,2025,301,88.98,4067.58,0,25.0,96.49,1090,265,545,593.88,0,17.0,0,0,795.4,45,1493.7,839.21,0.0,10263.239999999998,5.786476785108797,0.9401514531473494,39.632513709121106,7.749989282137026,5.310213928544983,0.0,8.17685253389768,2.582030625806276,14.553883568931452,10.620427857089966,0.8669776795631791,0.0,0.0,0.4384580307972921,0.24358779488738452,0.1656397005234215,0.0,0.0,2.9327970504441097
2097.0,2025,0,160.97,4477.27,526,0.0,718.81,165,344,566,405.88,0,0.0,340,0,892.89,0,3273.36,854.0600000000001,35.45,12759.690000000002,3.1809550232019737,5.633444072700825,35.08917536397828,6.997740540718464,4.435844444496691,0.0,6.693422802591598,2.6959902630863284,25.653914789465887,1.2931348645617564,1.2615510251424602,4.122357204602933,0.27782806635584406,0.0,0.0,0.0,2.6646415390969524,0.0,0.0
2100.0,2025,0,74.97,4127.04,0,0.0,2074.08,1376,468,156,599.88,0,0.0,0,0,512.84,0,6460.41,1051.02,0.0,16900.239999999998,3.54953539121338,12.272488438034017,24.420008236569423,3.0345131193403176,0.9230638144783744,0.0,6.2189649377760325,2.769191443435123,38.226735241629704,8.141896209757968,0.44360316776566494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2108.0,2025,0,74.98,3555.36,28,32.0,2052.0,22,2560,264,0.0,0,191.0,0,15,679.87,851,5301.67,1140.4,43.64,16810.920000000002,0.0,12.206351585754973,21.149110221213352,4.044216497371946,1.5704078063544409,0.08922771627013869,6.783685842297745,15.22819691010367,31.537060434527074,0.1308673171962034,0.4460196110623333,0.16655840370425887,0.2595931692019235,5.062185769725868,0.19035246137629586,1.1361662538397659,0.0,0.0,0.0
2116.0,2025,0,68.98,3720.22,0,16.0,2292.67,0,0,118,207.88,0,0.0,0,17,615.13,0,954.6600000000001,1047.55,0.0,9058.09,2.2949650533390593,25.31074431806264,41.07068929542541,6.790945994133421,1.3027028876948672,0.1876775346679046,11.564800084786086,0.0,10.539307955650695,0.0,0.7615291965524742,0.0,0.0,0.0,0.17663767968743962,0.0,0.0,0.0,0.0
2126.0,2025,0,27.990000000000002,4375.42,20,0.0,748.5,0,204,72,392.88,0,0.0,0,0,875.87,1189,1210.51,730.61,21.36,9868.140000000001,3.9812973873495907,7.585016021256284,44.33885210384125,8.875735447612215,0.729620779599803,0.0,7.4037255247696105,2.067258875532775,12.266850693241075,0.0,0.2836400780694234,0.202672438777723,0.21645416461460817,12.048876485335635,0.0,0.0,0.0,0.0,0.0
2137.0,2025,0,148.97,4194.48,520,0.0,2142.22,145,0,808,162.88,0,0.0,0,0,556.45,0,828.3,1244.51,93.19,10844.0,1.5020287716709702,19.754887495389152,38.6801918111398,5.1314090741423835,7.451125046108448,0.0,11.476484691995575,0.0,7.638325341202508,1.3371449649575802,1.3737550719291776,4.795278495020288,0.8593692364441164,0.0,0.0,0.0,0.0,0.0,0.0
2152.0,2025,0,58.97,3312.5,12,50.0,2155.84,1049,455,0,590.0,0,0.0,0,20,1975.91,0,2328.05,0.0,473.08,12480.35,4.72743152235314,17.27387453076236,26.541723589482668,15.832168168360663,0.0,0.16025191601197084,0.0,3.645731089272336,18.653723653583434,8.405212994827869,0.4725027743612959,0.09615114960718249,3.7905988213471575,0.0,0.40062979002992705,0.0,0.0,0.0,0.0
2171.0,2025,0,18.990000000000002,4344.92,423,50.0,590.87,0,95,244,16.0,0,0.0,0,381,611.67,0,5672.06,894.91,76.36,13418.78,0.11923587688299532,4.403306410865966,32.379396636654,4.558313050813859,1.8183471224656786,2.839304318276326,6.669086161335083,0.7079630189927847,42.26956548956016,0.0,0.1415180813755051,3.1522984950941884,0.5690532224240952,0.0,0.3726121152593604,0.0,0.0,0.0,0.0
2182.0,2025,0,48.97,3507.22,442,170.0,612.91,0,0,799,254.88,0,220.0,0,5,812.1899999999999,165,1395.99,782.64,40.45,9256.25,2.7535989196488857,6.6215800135043885,37.890290344361915,8.774503713706954,8.63200540175557,0.05401755570560432,8.455259959486833,0.0,15.081593517893316,0.0,0.5290479405806887,4.775151924375422,0.43700202565833896,1.7825793382849424,1.836596893990547,2.37677245104659,0.0,0.0,0.0
2211.0,2025,0,39.989999999999995,4951.87,15,170.0,570.58,44,2248,228,289.88,0,101.0,27,40,865.37,0,4515.09,957.38,15.45,15078.609999999999,1.9224583698364772,3.7840357964029847,32.84036127998536,5.739056849404554,1.5120757152018656,0.26527644126348515,6.349258983420886,14.908535999007869,29.943675179608736,0.2918040853898337,0.2652101221531693,0.09947866547380695,0.10246302543802115,0.0,1.127424875369812,0.6698230141903001,0.1790615978528525,0.0,0.0
2213.0,2025,0,71.97999999999999,4764.97,10,0.0,324.24,1251,429,113,536.0,0,0.0,0,30,1808.57,80,3987.34,612.66,80.0,14098.76,3.8017527782585137,2.2997767179525006,33.79708570115386,12.82786571301306,0.8014889252671866,0.2127846704249168,4.345488539417651,3.04282078707631,28.281494259069596,8.87312075671903,0.5105413525728503,0.07092822347497227,0.5674257877997781,0.5674257877997781,0.0,0.0,0.0,0.0,0.0
2214.0,2025,0,108.97999999999999,3881.46,10,1189.02,526.84,917,675,266,890.88,0,1240.9,281,0,564.55,1271,1299.2,1181.43,0.0,14303.26,6.228510143841334,3.6833561020354804,27.136890471123365,3.9470022917852288,1.859715896935384,0.0,8.25986523352019,4.719203873802196,9.083243959768613,6.411125855224613,0.7619242046917974,0.06991413146373623,0.0,8.886086109040876,8.312930059301166,8.67564457333503,1.9645870941309884,0.0,0.0
2236.0,2025,0,49.99,5340.3,476,202.0,632.15,0,174,308,282.88,0,129.0,8,0,1113.69,0,3898.28,880.8199999999999,41.82,13536.93,2.08969094174233,4.669818045893715,39.44986049274097,8.227050003213431,2.275257388492073,0.0,6.5067928991285315,1.2853726805117556,28.797371338996363,0.0,0.3692860936711648,3.5163068731241127,0.3089326752816185,0.0,1.4922142612837621,0.9529487114138877,0.05909759450628761,0.0,0.0
2249.0,2025,0,88.97999999999999,4200.73,20,54.0,682.86,1071,761,4,182.0,0,79.0,0,0,955.82,1032,1206.95,870.19,0.0,11208.53,1.6237633302493726,6.092324327989487,37.47797436416728,8.527612452301952,0.03568710615932687,0.0,7.7636407271961625,6.789471946811937,10.768138194749891,9.555222674159769,0.7938596765142261,0.17843553079663435,0.0,9.207273389106332,0.4817759331509127,0.7048203466467057,0.0,0.0,0.0
2258.0,2025,0,136.98,4050.33,0,1018.9,157.24,0,2278,194,279.88,0,1086.63,27,0,1001.74,75,3049.67,774.3,50.0,14179.669999999998,1.973811802390324,1.1089115614115141,28.564345996768616,7.064621391047889,1.3681559584955083,0.0,5.460634838469443,16.065253986869937,21.507341144046375,0.0,0.9660309443026531,0.0,0.3526175150761619,0.5289262726142429,7.185639722222027,7.663295408144196,0.19041345814112742,0.0,0.0
2260.0,2025,0,108.98,3915.56,432,0.0,975.8,77,292,17,5.0,0,0.0,0,0,1916.09,68,884.6700000000001,799.78,45.45,9537.330000000002,0.05242557403382287,10.23137502844087,41.0550961327751,20.090423630093532,0.17824695171499777,0.0,8.385785120154171,3.0616535235752558,9.275866516100418,0.8073538401208722,1.1426678116412035,4.529569596522296,0.47654846796744993,0.7129878068599911,0.0,0.0,0.0,0.0,0.0
2274.0,2025,351,145.97,4833.26,473,1345.47,2089.84,35,1171,17,15.0,0,1315.05,0,0,876.2,65,2502.42,750.81,15.91,16001.93,0.0937386927701846,13.059924646589504,30.204231614561493,5.475589507015717,0.10623718513954254,0.0,4.691996527918819,7.317867282259077,15.638238637464354,0.21872361646376406,0.9122024655775897,2.955893445353154,0.09942550679824247,0.4062010020041333,8.408173264100018,8.218071195162082,0.0,0.0,2.1934854108223196
2288.0,2025,0,150.95999999999998,4762.38,55,75.0,686.23,173,18,507,70.0,0,133.0,0,0,959.32,0,787.04,738.77,15.0,9130.7,0.7666443974722639,7.515634069677023,52.157884937628,10.506532905472746,5.5526958502633965,0.0,8.091055450294062,0.1971371307785821,8.619711522665293,1.894706868038595,1.6533234034630417,0.6023634551567787,0.1642809423154851,0.0,0.8214047115774256,1.4566243551973013,0.0,0.0,0.0
2294.0,2025,0,244.93999999999997,4344.36,12,1151.62,1978.71,0,0,1170,22.0,0,1106.84,0,0,830.6,56,1152.93,743.05,0.0,12813.05,0.1716999465388803,15.44292732799763,33.90574453389318,6.48245343614518,9.131315338658634,0.0,5.799165694350681,0.0,8.998091789230513,0.0,1.9116447684196969,0.0936545162939347,0.0,0.4370544093716953,8.987867837868423,8.638380401231558,0.0,0.0,0.0
