from_totally_fake_account,year,total_year_spent
62635,2025,18394.59
62639,2025,32239.38
62659,2025,23450.68
62701,2025,20987.42
62702,2025,19015.44
62707,2025,35539.32
62727,2025,17907.63
62746,2025,34212.83
62758,2025,18177.61
62765,2025,21630.37
62768,2025,29648.01
62771,2025,16428.59
62782,2025,19624.48
62786,2025,27587.23
62797,2025,17699.94
62810,2025,21163.52
62841,2025,31198.44
62842,2025,18540.14
62863,2025,27432.0
62873,2025,18707.42
62876,2025,38141.27
62884,2025,30537.81
62885,2025,33827.22
62907,2025,23667.64
62909,2025,30630.16
62917,2025,19322.13
62923,2025,19426.809999999998
62936,2025,31902.79
62964,2025,18930.55
62966,2025,24810.53
62970,2025,23186.170000000002
62987,2025,23152.97
62989,2025,21333.11
62995,2025,24716.34
62998,2025,41716.65
63045,2025,28003.4
63048,2025,31828.17
63059,2025,15289.85
63060,2025,33183.12
63070,2025,15645.02
63083,2025,23633.97
63110,2025,15969.51
63111,2025,22887.6
63143,2025,16926.22
63150,2025,24241.27
63157,2025,33214.72
63170,2025,16752.39
63177,2025,17118.44
63180,2025,16125.1
63224,2025,15458.32
63232,2025,30458.61
63250,2025,13162.75
63256,2025,17131.37
63258,2025,35602.97
63273,2025,31180.54
63284,2025,29051.2
63292,2025,29656.71
63300,2025,18467.13
63335,2025,22943.95
63357,2025,17707.05
63374,2025,36742.77
63380,2025,21634.47
63390,2025,15952.27
63394,2025,19576.56
63399,2025,17898.31
63408,2025,16974.66
63410,2025,15551.11
63422,2025,33479.02
63430,2025,32070.01
63446,2025,35255.62
63452,2025,16955.08
63471,2025,31772.63
63478,2025,17455.35
63490,2025,20453.38
63497,2025,33558.08
63501,2025,14964.83
63507,2025,26988.36
63515,2025,30427.35
63527,2025,22167.07
63529,2025,28243.32
63530,2025,16244.13
63548,2025,16377.94
63564,2025,21230.63
63569,2025,17662.170000000002
63574,2025,20621.44
63594,2025,20867.46
63605,2025,23267.37
63610,2025,19445.69
63614,2025,34170.24
63615,2025,20989.74
63625,2025,29922.9
63629,2025,18636.84
63654,2025,15447.14
63664,2025,13537.07
63665,2025,24406.86
63669,2025,21920.44
63676,2025,39700.72
63705,2025,13428.789999999999
63715,2025,31400.82
63721,2025,23171.33
63738,2025,26221.34
63779,2025,20085.09
63803,2025,15330.03
63812,2025,36988.81
63821,2025,28969.3
63849,2025,35869.71
63860,2025,24021.61
63862,2025,20295.07
63865,2025,32794.04
63867,2025,23271.79
63890,2025,33214.32
63892,2025,20587.11
63898,2025,19406.36
63909,2025,26612.27
63918,2025,27164.87
63924,2025,22346.49
63927,2025,14338.1
63945,2025,18441.78
63967,2025,32008.37
64000,2025,27268.52
64008,2025,20289.53
64056,2025,10233.95
64062,2025,15653.13
64064,2025,18225.27
64096,2025,19365.12
64099,2025,19164.25
64100,2025,19724.71
64101,2025,16283.22
64111,2025,16080.41
64123,2025,21515.23
64147,2025,29567.93
64176,2025,19594.97
64181,2025,16827.74
64184,2025,19071.01
64188,2025,24457.38
64191,2025,19071.29
64192,2025,34649.03
64198,2025,23218.64
64200,2025,34057.46
64207,2025,15208.9
64208,2025,32646.79
64210,2025,18186.57
64218,2025,34028.66
64225,2025,19305.02
64241,2025,17334.01
64251,2025,21403.57
64268,2025,33298.05
64272,2025,29548.15
64291,2025,16944.69
64292,2025,19247.16
64304,2025,16722.88
64314,2025,25077.12
64327,2025,20569.97
64354,2025,19526.64
64357,2025,16696.2
64384,2025,30738.94
64397,2025,18656.7
64406,2025,30089.83
64411,2025,19823.81
64455,2025,19566.02
64472,2025,29988.55
64476,2025,30922.56
64509,2025,16585.81
64528,2025,20174.47
64543,2025,16363.95
64555,2025,14666.93
64559,2025,19247.14
64573,2025,32392.3
64581,2025,23232.09
64583,2025,23620.579999999998
64605,2025,18668.8
64608,2025,18890.52
64619,2025,23306.22
64627,2025,19055.47
64639,2025,14998.45
64653,2025,27960.86
64658,2025,24715.05
64671,2025,15406.3
64679,2025,17225.52
64691,2025,41986.9
64715,2025,29540.22
64722,2025,18815.49
64738,2025,29485.24
64761,2025,18180.09
64772,2025,24739.06
64774,2025,17792.9
64781,2025,19391.44
64800,2025,30411.99
64806,2025,17743.54
64827,2025,19088.78
64850,2025,16790.42
64884,2025,22728.93
64890,2025,19804.02
64904,2025,12370.71
64923,2025,13472.85
64930,2025,24124.67
64943,2025,18442.6
64959,2025,22001.36
64960,2025,15983.61
64966,2025,22100.56
64972,2025,14301.45
64983,2025,26787.0
64993,2025,35040.58
64994,2025,30139.54
65002,2025,27664.69
65010,2025,33795.26
65012,2025,34742.19
65023,2025,17230.89
65036,2025,15369.14
65044,2025,31390.71
65063,2025,30960.54
65080,2025,24854.15
65081,2025,36161.18
65108,2025,37725.97
65112,2025,30578.3
65119,2025,16939.4
65128,2025,19880.27
65133,2025,31938.06
65151,2025,17539.59
65168,2025,15807.960000000001
65171,2025,17660.06
65178,2025,25302.57
65197,2025,16672.42
65219,2025,27723.74
65280,2025,29836.9
65285,2025,14404.94
65293,2025,22533.27
65294,2025,31650.76
65310,2025,18773.35
65342,2025,22055.53
65347,2025,20902.46
65350,2025,21190.82
65369,2025,13661.72
65396,2025,36467.51
65400,2025,28306.93
65401,2025,14764.33
65427,2025,15725.61
65456,2025,29695.25
65471,2025,21644.23
65478,2025,23773.66
65481,2025,20508.98
65491,2025,18895.55
65496,2025,16269.79
65497,2025,16400.32
65499,2025,17959.73
65522,2025,32073.48
65526,2025,18784.170000000002
65538,2025,19358.44
65564,2025,23203.76
65578,2025,21494.63
65581,2025,21762.38
65612,2025,16679.69
65615,2025,16279.79
65634,2025,20834.05
65639,2025,32164.04
65643,2025,32771.97
65649,2025,22447.05
65669,2025,21129.58
65732,2025,27845.06
65744,2025,23352.58
65757,2025,31679.65
65781,2025,18497.87
65786,2025,19065.37
65800,2025,16516.920000000002
65802,2025,32247.49
65807,2025,15316.19
65824,2025,13754.8
65826,2025,32240.98
65834,2025,17562.79
65861,2025,32157.0
65870,2025,24675.3
65883,2025,17928.27
65884,2025,19021.97
65897,2025,26399.66
65913,2025,18881.22
65914,2025,19023.7
65917,2025,24330.36
65922,2025,22777.98
65929,2025,20195.56
65935,2025,20190.55
65960,2025,22287.86
65978,2025,36515.88
65979,2025,16356.35
65991,2025,18357.25
66006,2025,21437.47
66020,2025,19454.56
66029,2025,29131.78
66041,2025,15693.63
66049,2025,31024.78
66054,2025,18894.22
66064,2025,15906.789999999999
66065,2025,11925.539999999999
66097,2025,23642.02
66099,2025,17019.52
66106,2025,28050.39
66113,2025,33362.82
66136,2025,16153.54
66154,2025,32762.79
66170,2025,15434.87
66172,2025,32572.7
66182,2025,27004.89
66183,2025,31908.61
66188,2025,14589.77
66196,2025,18980.31
66200,2025,22298.24
66203,2025,31858.16
66220,2025,23373.49
66232,2025,25909.71
66237,2025,19462.15
66244,2025,24207.89
66250,2025,16968.98
66261,2025,21106.14
66290,2025,19348.62
66294,2025,30708.53
66314,2025,17216.55
66315,2025,29692.18
66335,2025,19305.48
66350,2025,19848.39
66363,2025,22040.69
66383,2025,25179.93
66387,2025,18214.56
66397,2025,18670.23
66414,2025,14378.33
66418,2025,29359.79
66428,2025,15134.67
66433,2025,36909.47
66436,2025,18068.32
66455,2025,19813.42
66456,2025,28648.23
66476,2025,18141.78
66483,2025,18775.78
66503,2025,13911.17
66515,2025,16120.84
66539,2025,31395.36
66566,2025,22935.48
66568,2025,20868.23
66580,2025,16470.17
66581,2025,14805.539999999999
66604,2025,20369.21
66605,2025,15117.92
66611,2025,18714.6
66622,2025,13435.59
66623,2025,17654.62
66627,2025,23694.01
66635,2025,33946.97
66642,2025,22564.28
66657,2025,19372.2
66699,2025,16895.62
66715,2025,33209.42
66723,2025,15065.93
66729,2025,18082.11
66742,2025,21513.74
66759,2025,26079.93
66774,2025,14143.42
66799,2025,31765.88
66807,2025,22098.1
66817,2025,20402.05
66821,2025,16513.44
66852,2025,14901.14
66859,2025,31121.93
66866,2025,19968.920000000002
66869,2025,29777.79
66886,2025,24134.84
66887,2025,15884.0
66891,2025,16142.54
66892,2025,28781.51
66898,2025,33673.38
66899,2025,18118.49
66905,2025,26474.38
66923,2025,16528.91
66931,2025,17678.63
66933,2025,12247.21
66941,2025,31206.26
66944,2025,27989.83
66949,2025,30378.43
66956,2025,27727.26
66958,2025,20698.44
66961,2025,17159.22
66965,2025,16254.32
66973,2025,22965.89
66986,2025,26836.32
67005,2025,18492.34
67016,2025,21123.2
67017,2025,29367.07
67074,2025,22175.66
67081,2025,18692.05
67098,2025,17489.35
67117,2025,17732.010000000002
67119,2025,20890.78
67120,2025,33827.8
67135,2025,23160.68
67143,2025,19774.63
67152,2025,23348.01
67160,2025,20398.13
67169,2025,14402.94
67176,2025,20699.85
67182,2025,37623.95
67203,2025,20077.66
67215,2025,33190.98
67244,2025,30469.12
67252,2025,18747.44
67259,2025,30707.91
67270,2025,14244.48
67297,2025,36446.33
67308,2025,19784.66
67338,2025,16306.9
67349,2025,21269.45
67370,2025,28493.99
67371,2025,24590.1
67373,2025,17665.85
67382,2025,28766.78
67410,2025,19562.94
67414,2025,21587.34
67440,2025,20039.25
67457,2025,26583.52
67467,2025,14604.39
67475,2025,16650.66
67486,2025,19539.6
67497,2025,20953.64
67503,2025,15325.7
67515,2025,24894.19
67516,2025,17841.05
67532,2025,25490.170000000002
67539,2025,18771.45
67549,2025,18320.47
67559,2025,19347.97
67574,2025,17945.5
67579,2025,36427.47
67584,2025,23853.93
67591,2025,15446.57
67592,2025,19335.06
67599,2025,35426.18
67603,2025,24463.45
67613,2025,17234.31
67626,2025,20295.69
67627,2025,17995.28
67640,2025,19341.52
67652,2025,25517.62
67693,2025,33938.24
67695,2025,32426.41
67725,2025,11153.54
67778,2025,19732.09
67779,2025,35799.94
67784,2025,16382.99
67792,2025,17936.36
67795,2025,20318.42
67796,2025,20356.04
67804,2025,11453.17
67809,2025,29891.37
67827,2025,22592.27
67840,2025,30161.88
67853,2025,28394.62
67863,2025,16130.69
67873,2025,19919.03
67891,2025,20607.82
67897,2025,18113.52
67899,2025,18809.04
67909,2025,13959.03
67924,2025,16009.08
67943,2025,29223.399999999998
67945,2025,11431.41
67946,2025,32594.15
67954,2025,26095.1
67962,2025,18265.55
67966,2025,37920.47
67968,2025,15564.81
67977,2025,24161.61
67983,2025,16931.53
68018,2025,24049.47
68022,2025,17151.09
68033,2025,22993.09
68037,2025,17422.52
68039,2025,17721.56
68042,2025,15213.52
68061,2025,22055.76
68067,2025,18483.31
68078,2025,19434.94
68085,2025,15503.98
68097,2025,13347.86
68105,2025,16623.82
68108,2025,27919.51
68134,2025,34970.13
68137,2025,22895.18
68152,2025,20249.33
68161,2025,21269.0
68163,2025,30537.8
68198,2025,25832.3
68207,2025,20737.34
68212,2025,19908.55
68230,2025,36862.61
68236,2025,15865.74
68242,2025,21003.9
68243,2025,14333.33
68275,2025,19776.77
68276,2025,21340.04
68290,2025,17449.420000000002
68297,2025,19821.42
68301,2025,13411.03
68337,2025,33885.54
68360,2025,24712.94
68362,2025,17006.51
68374,2025,16804.9
68376,2025,17056.29
68378,2025,32340.62
68390,2025,15248.16
68398,2025,20072.61
68414,2025,17517.77
68429,2025,33790.92
68438,2025,18253.52
68445,2025,16246.85
68455,2025,34111.78
68478,2025,12881.71
68482,2025,22837.36
68493,2025,34589.57
68501,2025,33709.51
68511,2025,32060.25
68513,2025,18964.58
68514,2025,18808.71
68520,2025,19650.77
68529,2025,15833.29
68562,2025,29155.87
68563,2025,38432.87
68580,2025,19103.87
68605,2025,22531.62
68609,2025,21008.52
68618,2025,12791.02
68639,2025,17784.11
68650,2025,17841.77
68656,2025,22124.59
68657,2025,37080.6
68704,2025,23942.16
68705,2025,20522.28
68711,2025,15264.41
68716,2025,14158.02
68720,2025,21089.77
68749,2025,32234.94
68755,2025,13341.67
68780,2025,19650.66
68828,2025,14825.37
68829,2025,29695.36
68833,2025,24766.74
68836,2025,18085.170000000002
68848,2025,14060.789999999999
68855,2025,23519.01
68870,2025,17374.97
68873,2025,32647.66
68883,2025,17023.55
68890,2025,30936.03
68926,2025,15829.69
68934,2025,18073.92
68957,2025,28039.68
68978,2025,17445.07
68979,2025,25153.06
68986,2025,16604.32
69030,2025,12715.3
69043,2025,18262.72
69044,2025,20248.68
69072,2025,22868.26
69096,2025,28365.84
69160,2025,13719.05
69176,2025,28205.8
69200,2025,11282.83
69228,2025,32936.58
69250,2025,15464.74
69266,2025,22371.579999999998
69277,2025,18099.09
69279,2025,11813.29
69286,2025,19590.46
69305,2025,21892.38
69330,2025,25526.83
69340,2025,22739.9
69352,2025,22503.94
69361,2025,23540.62
69367,2025,18959.38
69373,2025,18645.2
69398,2025,33279.37
69405,2025,16255.02
69411,2025,30916.6
69449,2025,23566.48
69481,2025,19502.39
69488,2025,18632.28
69499,2025,34400.48
69512,2025,18907.21
69523,2025,32681.97
69533,2025,21241.0
69547,2025,33468.56
69549,2025,19458.17
69562,2025,18728.19
69564,2025,23077.26
69617,2025,33577.24
69632,2025,14145.29
69635,2025,28129.85
69639,2025,19186.99
69652,2025,33124.64
69669,2025,20658.4
69680,2025,27289.98
69683,2025,27281.12
69698,2025,18784.92
69710,2025,19215.0
69711,2025,25678.51
69728,2025,15352.98
69744,2025,30203.079999999998
69769,2025,29548.45
69773,2025,33343.5
69775,2025,20210.29
69780,2025,21848.94
69788,2025,19386.17
69792,2025,11584.0
69794,2025,16702.12
69839,2025,15603.74
69847,2025,18096.74
69854,2025,29824.21
69872,2025,23627.73
69880,2025,18027.11
69891,2025,20154.84
69920,2025,13317.14
69924,2025,33737.71
69941,2025,19678.09
69959,2025,32179.82
70013,2025,30380.44
70014,2025,18103.17
70026,2025,19698.45
70037,2025,21358.32
70046,2025,29308.329999999998
70057,2025,14611.02
70070,2025,20818.18
70075,2025,24523.21
70088,2025,20161.26
70146,2025,23592.62
70152,2025,23022.71
70154,2025,30358.76
70158,2025,29970.3
70162,2025,19385.07
70163,2025,21050.04
70164,2025,31124.22
70188,2025,11621.43
70215,2025,18709.23
70238,2025,24518.34
70248,2025,27598.9
70276,2025,13452.41
70290,2025,19171.35
70299,2025,19400.86
70302,2025,19696.81
70318,2025,19399.31
70322,2025,15483.2
70337,2025,18062.19
70342,2025,31740.68
70357,2025,17765.35
70361,2025,11037.02
70391,2025,28182.649999999998
70417,2025,19373.22
70435,2025,19056.07
70442,2025,21377.83
70452,2025,35745.05
70476,2025,32264.22
70478,2025,19869.53
70484,2025,33136.63
70489,2025,23437.78
70494,2025,22440.95
70503,2025,17384.64
70505,2025,19668.34
70507,2025,18653.21
70539,2025,33381.79
70597,2025,14113.18
70629,2025,27169.32
70632,2025,16364.28
70643,2025,38886.909999999996
70683,2025,11636.95
70709,2025,26468.62
70729,2025,10854.7
70759,2025,16969.46
70772,2025,17722.99
70814,2025,19868.0
70819,2025,18135.48
70821,2025,15093.75
70827,2025,18375.94
70830,2025,21144.96
70835,2025,17806.55
70850,2025,23069.43
70866,2025,15032.85
70873,2025,14883.04
70875,2025,31964.309999999998
70887,2025,30750.76
70923,2025,29504.76
70939,2025,27502.19
70965,2025,19539.24
70969,2025,31231.14
70975,2025,16872.829999999998
70982,2025,15122.49
70985,2025,33311.69
70993,2025,34911.06
71000,2025,16078.46
71001,2025,17945.94
71006,2025,40206.08
71007,2025,17107.51
71008,2025,20089.95
71011,2025,19077.19
71015,2025,18343.34
71037,2025,23899.67
71049,2025,26250.88
71056,2025,27751.25
71104,2025,14345.18
71107,2025,12751.42
71132,2025,19104.15
71150,2025,36477.31
71156,2025,18161.7
71159,2025,14791.53
71190,2025,22934.03
71199,2025,17473.41
71201,2025,32056.61
71202,2025,18364.14
71204,2025,23101.74
71234,2025,18159.36
71252,2025,34381.42
71257,2025,35904.93
71282,2025,20150.28
71288,2025,18000.73
71296,2025,24201.29
71317,2025,21923.87
71327,2025,20461.16
71412,2025,31528.05
71416,2025,17511.96
71431,2025,30473.35
71467,2025,22165.829999999998
71469,2025,15521.36
71493,2025,19583.89
71496,2025,16517.62
71499,2025,23501.11
71520,2025,17264.32
71531,2025,25968.82
71540,2025,14322.25
71541,2025,14196.63
71546,2025,16209.74
71556,2025,30843.1
71564,2025,32558.24
71571,2025,22828.23
71607,2025,19286.16
71625,2025,30959.61
71627,2025,20210.54
71631,2025,21363.260000000002
71633,2025,18405.06
71642,2025,17393.29
71647,2025,32705.22
71651,2025,14838.12
71670,2025,17596.6
71683,2025,16937.19
71684,2025,32102.74
71690,2025,25329.65
71696,2025,37413.21
71699,2025,22148.93
71710,2025,31800.55
71712,2025,13863.35
71729,2025,15780.23
71740,2025,29649.56
71751,2025,19229.9
71752,2025,20674.96
71760,2025,21686.7
71763,2025,26747.36
71788,2025,26323.01
71804,2025,14929.8
71805,2025,20287.35
71809,2025,25486.11
71812,2025,26073.72
71814,2025,25468.86
71817,2025,26780.7
71821,2025,15568.01
71827,2025,18549.95
71837,2025,22411.08
71841,2025,19639.18
71859,2025,27039.78
71899,2025,20232.63
71909,2025,15933.88
71920,2025,18097.13
71928,2025,33888.04
71939,2025,21182.3
71988,2025,25921.24
71991,2025,23308.22
72034,2025,34526.09
72043,2025,19874.3
72055,2025,12495.8
72066,2025,22898.86
72075,2025,17519.89
72112,2025,21908.76
72121,2025,33510.63
72132,2025,13230.38
72137,2025,19571.739999999998
72151,2025,30849.8
72164,2025,18784.16
72166,2025,22410.05
72167,2025,18859.32
72174,2025,28172.51
72182,2025,30442.48
72198,2025,23177.96
72206,2025,22824.01
72226,2025,20465.4
72248,2025,20729.09
72253,2025,27193.73
72256,2025,20704.29
72272,2025,18988.18
72283,2025,35807.36
72295,2025,20347.77
72301,2025,16246.19
72302,2025,28922.35
72306,2025,25634.8
72323,2025,28288.989999999998
72327,2025,21454.91
72347,2025,19617.45
72352,2025,21071.6
72370,2025,20666.8
72374,2025,32591.98
72378,2025,15804.66
72438,2025,17542.44
72470,2025,32747.53
72473,2025,20904.62
72491,2025,18870.04
72532,2025,27130.829999999998
72541,2025,31664.25
72568,2025,17552.0
72576,2025,22938.22
72581,2025,13665.27
72587,2025,17571.51
72614,2025,35112.8
72646,2025,22852.05
72647,2025,20065.11
72654,2025,16028.44
72657,2025,20026.09
72662,2025,16736.99
72682,2025,20573.24
72700,2025,18325.29
72704,2025,15621.58
72708,2025,15136.14
72720,2025,31637.79
72723,2025,19008.93
72725,2025,17757.88
72745,2025,24975.16
72754,2025,11859.539999999999
72758,2025,42305.12
72765,2025,21829.0
72766,2025,22490.54
72775,2025,11722.63
72789,2025,23892.68
72818,2025,23204.21
72831,2025,11828.31
72881,2025,17432.71
72888,2025,20856.45
72900,2025,11349.97
72909,2025,28238.51
72919,2025,21450.11
72920,2025,21791.36
72931,2025,31318.92
72945,2025,23052.36
72946,2025,25509.71
72951,2025,30260.58
72954,2025,19986.62
72960,2025,34391.55
72966,2025,31528.18
72984,2025,20247.74
72995,2025,40071.29
73011,2025,17725.42
73017,2025,25303.12
73027,2025,27444.62
73029,2025,15787.65
73031,2025,14388.01
73068,2025,15703.61
73077,2025,36997.52
73092,2025,20106.78
73141,2025,20695.27
73142,2025,11651.52
73146,2025,17145.04
73155,2025,22564.62
73171,2025,20558.33
73196,2025,22194.93
73205,2025,18523.37
73219,2025,20229.1
73234,2025,17618.29
73281,2025,17571.6
73285,2025,22060.16
73292,2025,22485.41
73293,2025,21877.43
73344,2025,20681.95
73353,2025,27977.06
73362,2025,31790.3
73393,2025,32428.11
73395,2025,21623.94
73405,2025,24949.28
73409,2025,16321.58
73416,2025,15766.1
73435,2025,32543.06
73456,2025,18747.48
73468,2025,30047.94
73474,2025,31403.07
73478,2025,23964.13
73487,2025,34701.11
73513,2025,17579.18
73521,2025,15579.05
73526,2025,21475.41
73545,2025,14100.75
73562,2025,19523.57
73571,2025,16039.7
73575,2025,33662.13
73591,2025,14383.369999999999
73599,2025,18658.45
73608,2025,19912.1
73612,2025,29963.0
73615,2025,30843.57
73639,2025,25571.8
73668,2025,27898.510000000002
73672,2025,33694.52
73684,2025,15722.28
73708,2025,32609.69
73735,2025,25820.71
73744,2025,26689.45
73788,2025,20136.41
73821,2025,28328.56
73837,2025,31551.66
73842,2025,31487.39
73846,2025,35312.27
73848,2025,13540.17
73858,2025,17541.43
73878,2025,20946.45
73880,2025,19083.99
73891,2025,18026.47
73893,2025,16782.33
73895,2025,28624.75
73907,2025,29632.26
73908,2025,29848.68
73922,2025,12539.24
73944,2025,16048.69
73947,2025,18132.07
73951,2025,21193.72
73953,2025,15330.07
73960,2025,17605.74
73994,2025,21125.82
74027,2025,18653.14
74045,2025,22989.16
74051,2025,19111.79
74054,2025,17316.37
74075,2025,23694.91
74077,2025,22857.5
74081,2025,18224.28
74092,2025,18843.92
74119,2025,26337.56
74123,2025,13832.82
74127,2025,12694.74
74130,2025,34175.99
74134,2025,29297.54
74151,2025,19745.03
74155,2025,28660.29
74169,2025,28472.69
74173,2025,17251.23
74180,2025,14391.85
74182,2025,26681.63
74218,2025,25765.9
74240,2025,32818.3
74265,2025,31674.12
74275,2025,11153.43
74280,2025,33179.44
74285,2025,16099.3
74308,2025,28518.36
74312,2025,31807.4
74313,2025,10691.0
74337,2025,16643.87
74339,2025,22776.55
74341,2025,17760.19
74346,2025,20496.56
74349,2025,16978.82
74361,2025,31713.13
74378,2025,16389.07
74388,2025,18405.55
74393,2025,16547.72
74400,2025,24980.57
74408,2025,35093.340000000004
74438,2025,33257.18
74446,2025,15001.59
74448,2025,28781.19
74456,2025,25150.87
74469,2025,21094.76
74483,2025,15842.76
74519,2025,26360.19
74520,2025,33073.74
74531,2025,23230.91
74534,2025,23778.2
74536,2025,31780.88
74550,2025,30148.04
74564,2025,13469.460000000001
74577,2025,29617.3
74600,2025,29928.85
74604,2025,23536.03
74619,2025,35634.3
74621,2025,11182.94
74627,2025,32432.52
74632,2025,31641.29
74646,2025,22095.57
74676,2025,27963.57
74677,2025,15270.05
74694,2025,25215.44
74697,2025,18963.76
74700,2025,23613.13
74718,2025,17800.78
74725,2025,14428.28
74739,2025,18200.2
74767,2025,28500.72
74797,2025,20426.82
74804,2025,24305.24
74831,2025,19778.36
74841,2025,28040.16
74847,2025,28796.26
74851,2025,31863.32
74863,2025,18931.97
74869,2025,20870.38
74876,2025,18317.62
74881,2025,29408.11
74882,2025,14511.55
74909,2025,15784.14
74922,2025,22494.46
74973,2025,32200.95
75016,2025,27845.28
75031,2025,13697.36
75041,2025,19851.05
75043,2025,15534.06
75049,2025,14277.76
75079,2025,29003.12
75093,2025,21505.83
75108,2025,16158.24
75114,2025,28245.37
75147,2025,16828.2
75163,2025,22770.01
75170,2025,30789.13
75181,2025,18552.6
75182,2025,25211.32
75201,2025,18993.48
75207,2025,21172.04
75213,2025,29681.51
75219,2025,11616.83
75220,2025,22097.99
75231,2025,32932.23
75239,2025,19564.39
75250,2025,36253.19
75254,2025,30727.68
75264,2025,16184.44
75286,2025,28479.079999999998
75305,2025,18979.51
75319,2025,32947.99
75338,2025,34841.43
75345,2025,25619.86
75362,2025,24019.47
75369,2025,14646.4
75374,2025,29302.51
75376,2025,17044.45
75379,2025,24828.71
75381,2025,30433.22
75396,2025,34238.7
75414,2025,17207.19
75418,2025,16812.29
75429,2025,32709.56
75435,2025,17754.54
75448,2025,38452.53
75477,2025,30707.11
75501,2025,18221.47
75508,2025,20933.22
75537,2025,36701.6
75539,2025,17917.14
75547,2025,24043.17
75552,2025,37703.090000000004
75566,2025,17238.09
75588,2025,18090.35
75600,2025,18515.02
75603,2025,32247.42
75608,2025,18671.61
75611,2025,11973.9
75621,2025,14156.09
75633,2025,21077.73
75661,2025,17497.97
75662,2025,21572.12
75665,2025,36053.34
75669,2025,34071.5
75682,2025,19727.85
75708,2025,33327.86
75715,2025,26715.87
75748,2025,23035.89
75761,2025,23825.39
75771,2025,21502.11
75772,2025,16135.58
75816,2025,15735.86
75823,2025,32264.74
75829,2025,29222.39
75833,2025,28257.85
75836,2025,32335.95
75841,2025,17183.73
75846,2025,31171.58
75857,2025,26387.829999999998
75862,2025,24195.98
75868,2025,30915.72
75881,2025,15597.64
75893,2025,22063.52
75897,2025,17977.58
75904,2025,33495.07
75908,2025,19527.16
75924,2025,21807.03
75941,2025,17526.99
75944,2025,36646.66
75978,2025,17459.05
76002,2025,15044.52
76022,2025,35398.73
76037,2025,12409.66
76040,2025,18562.010000000002
76062,2025,32383.63
76065,2025,29303.81
76086,2025,21879.64
76093,2025,18446.69
76098,2025,19177.56
76101,2025,19002.05
76105,2025,14583.35
76107,2025,16949.96
76112,2025,32742.14
76131,2025,21018.98
76149,2025,23950.45
76152,2025,31214.01
76235,2025,28416.84
76240,2025,17521.07
76258,2025,16088.29
76280,2025,16806.16
76287,2025,19061.85
76295,2025,18470.11
76313,2025,17615.38
76328,2025,30056.920000000002
76369,2025,35572.49
76370,2025,17619.26
76393,2025,31090.42
76394,2025,19059.87
76402,2025,17792.36
76410,2025,11237.72
76426,2025,14818.81
76456,2025,13611.12
76468,2025,25314.56
76492,2025,22348.89
76498,2025,20010.12
76511,2025,14753.72
76527,2025,19914.26
76546,2025,31004.8
76564,2025,13700.13
76569,2025,29858.86
76581,2025,27565.61
76584,2025,20651.54
76588,2025,19197.12
76590,2025,14994.89
76604,2025,21286.24
76607,2025,32360.94
76635,2025,17343.53
76648,2025,18736.73
76654,2025,21921.83
76659,2025,17583.41
76665,2025,31920.43
76687,2025,31049.739999999998
76697,2025,16415.73
76710,2025,22565.8
76734,2025,29639.59
76746,2025,17942.18
76757,2025,22162.2
76758,2025,17442.01
76760,2025,30617.79
76786,2025,17338.73
76804,2025,20895.29
76808,2025,19709.17
76811,2025,20861.1
76812,2025,31280.76
76824,2025,22034.52
76839,2025,24907.05
76856,2025,33579.57
76872,2025,17471.96
76898,2025,30060.65
76906,2025,34724.03
76922,2025,14956.89
76924,2025,19457.85
76930,2025,34265.01
76933,2025,20814.79
76941,2025,19378.42
76946,2025,22533.99
76947,2025,19435.91
76950,2025,15439.52
76974,2025,19777.09
76993,2025,33862.54
77003,2025,24120.83
77038,2025,19993.68
77063,2025,22838.8
77064,2025,25258.48
77071,2025,14188.2
77084,2025,15419.82
77120,2025,34470.46
77126,2025,19251.3
77136,2025,18771.47
77159,2025,31801.27
77167,2025,23222.76
77171,2025,16682.05
77173,2025,20124.58
77183,2025,22391.87
77195,2025,27158.52
77214,2025,27398.43
77217,2025,35408.04
77222,2025,12474.82
77230,2025,17078.98
77237,2025,20356.03
77243,2025,34044.26
77253,2025,19333.3
77273,2025,23434.02
77301,2025,21927.58
77357,2025,26474.47
77363,2025,22061.47
77369,2025,21217.5
77380,2025,23532.66
77395,2025,33054.99
77400,2025,22389.9
77407,2025,18094.170000000002
77410,2025,23845.98
77446,2025,33442.83
77452,2025,25340.8
77458,2025,21417.85
77464,2025,13116.27
77476,2025,19336.89
77479,2025,34320.4
77493,2025,16628.67
77506,2025,14613.76
77512,2025,34011.71
77514,2025,12639.58
77527,2025,31847.83
77534,2025,13889.93
77557,2025,27272.06
77560,2025,31381.82
77584,2025,18461.77
77620,2025,35606.56
77638,2025,20325.34
77642,2025,15043.38
77656,2025,21844.43
77669,2025,19643.8
77687,2025,29626.14
77699,2025,31511.14
77753,2025,13900.54
77761,2025,34813.71
77763,2025,20026.46
77787,2025,32319.8
77832,2025,28392.23
77868,2025,15960.44
77913,2025,21571.32
77922,2025,29018.61
77948,2025,32411.13
77974,2025,20911.31
77993,2025,34244.14
78000,2025,28362.15
78017,2025,25659.82
78033,2025,22954.73
78049,2025,24705.55
78055,2025,31322.09
78056,2025,25178.33
78057,2025,28987.28
78062,2025,24127.68
78067,2025,22023.04
78078,2025,17832.82
78092,2025,23010.51
78093,2025,28603.46
